Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.83634176,0,3.252806656,32379,3.27916032,65116,3.398058752,167381,3.487585536,230014,3.60202624,350345,4.011606784,780125,4.627007232,1498686,5.598892288,2717166
2,2.84448256,0,3.244765696,32300,3.274720768,65027,3.391766528,167051,3.464171008,228474,3.598102272,349971,4.010863616,779921,4.641205248,1503245,5.610845952,2724332
3,2.837947904,0,3.2482048,32335,3.270946304,64950,3.391323136,167011,3.467310592,228665,3.607228928,350811,3.998367232,777408,4.62724096,1498446,5.594437632,2716028
4,2.867602688,0,3.252066304,32374,3.266538496,64861,3.388739072,166931,3.46545536,228547,3.599550464,350122,3.991554304,776013,4.641133824,1503448,5.527744512,2684001
5,2.870356992,0,3.241539584,32270,3.272808448,64988,3.404813568,167729,3.461088256,228256,3.601104896,350275,4.000027904,777881,4.620330496,1496641,5.608109056,2721644
median,2.84448256,0,3.2482048,32335,3.272808448,64988,3.391766528,167051,3.46545536,228547,3.601104896,350275,4.000027904,777881,4.62724096,1498446,5.598892288,2717166
