Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,4.063856896,0,4.31987328,42608,4.346951936,85532,4.449049856,217191,4.532663552,296334,4.730475264,456213,5.251339264,1012417,6.096599808,1966539,6.563202048,3137647
median,4.063856896,0,4.31987328,42608,4.346951936,85532,4.449049856,217191,4.532663552,296334,4.730475264,456213,5.251339264,1012417,6.096599808,1966539,6.563202048,3137647
