Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,5.881870336,0,6.158626304,61313,6.243445504,123997,6.46059776,318325,6.586016512,434492,6.842879744,665790,7.63605376,1485162,8.645848832,2800523,10.265277952,4977695
median,5.881870336,0,6.158626304,61313,6.243445504,123997,6.46059776,318325,6.586016512,434492,6.842879744,665790,7.63605376,1485162,8.645848832,2800523,10.265277952,4977695
