Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,8.134727424,0,8.932465664,88172,9.396199168,185052,9.697503744,473900,10.15830144,664944,10.056774656,970794,11.065528064,2135741,13.517773568,4353708,14.780328192,7093598
median,8.134727424,0,8.932465664,88172,9.396199168,185052,9.697503744,473900,10.15830144,664944,10.056774656,970794,11.065528064,2135741,13.517773568,4353708,14.780328192,7093598
