Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.44437248,0,1.453911552,14498,1.451494912,28877,1.479579648,73005,1.512406272,99918,1.53136896,149220,1.613207296,314015,1.707300608,553540,1.853803776,899570
2,1.44806272,0,1.44802048,14438,1.464814592,29143,1.480442624,73043,1.508506112,99667,1.530879744,149151,1.595200512,310574,1.699406592,550982,1.853101568,899752
3,1.443803136,0,1.446027008,14420,1.468794624,29219,1.477193984,72898,1.507226368,99589,1.52454144,148520,1.599542784,311381,1.689365504,547576,1.86054272,903007
4,1.44276608,0,1.4504064,14464,1.465040128,29137,1.482167552,73136,1.494910464,98750,1.524513536,148538,1.598805248,311274,1.694009856,549192,1.846488576,896751
5,1.444705024,0,1.454764032,14506,1.474100224,29325,1.482912256,73167,1.50666624,99554,1.5223104,148305,1.598770944,311364,1.704590336,552683,1.849992448,898073
median,1.44437248,0,1.4504064,14464,1.465040128,29137,1.480442624,73043,1.507226368,99589,1.52454144,148520,1.598805248,311274,1.699406592,550982,1.853101568,899752
