Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.323528704,0,2.29634816,22935,2.326970368,46363,2.33839744,115577,3.06759936,203005,3.170894336,309451,3.540679936,690937,4.1281472,1342132,4.435029248,2162500
2,2.330516736,0,2.287897088,22852,2.321129472,46247,2.418528256,119538,3.055037952,202172,3.069455616,299564,3.532948736,689469,4.154758656,1350810,4.455254528,2172433
3,2.356667136,0,2.295722752,22930,2.318927104,46201,2.338287616,115569,3.042709504,201362,3.135728384,306028,3.53596032,690078,4.13910912,1345713,4.420086016,2155218
4,2.323460096,0,2.290711296,22879,2.316934656,46162,2.421573376,119689,2.68102784,177420,3.17839744,310193,3.531675392,689201,4.14877568,1348878,4.412510976,2151502
5,2.329233664,0,2.29482624,22920,2.324652032,46318,2.403539712,118796,2.8406848,187987,3.156612352,308068,3.529381376,688780,4.136373248,1344826,4.423771136,2156964
median,2.329233664,0,2.29482624,22920,2.321129472,46247,2.403539712,118796,3.042709504,201362,3.156612352,308068,3.532948736,689469,4.13910912,1345713,4.423771136,2156964
