Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,3.529821952,0,3.593039872,35838,3.603998208,71739,3.669592064,181201,3.705902848,245001,3.775139328,368049,3.964014336,772612,4.230925312,1373221,4.645342464,2258908
2,3.530073344,0,3.580551936,35730,3.60378752,71733,3.668911104,181163,3.721229824,245896,3.775580928,368118,3.958290432,771570,4.229894912,1373052,4.625220864,2249092
3,3.529206016,0,3.58058752,35731,3.603156992,71725,3.670247424,181231,3.705111808,244955,3.775837952,368136,3.966641408,773075,4.231850496,1373827,4.62639232,2249711
4,3.529294848,0,3.58036352,35731,3.602665728,71714,3.668831488,181162,3.719460608,245802,3.7748992,368029,3.97032832,773749,4.228056576,1372584,4.647516416,2259964
5,3.528797952,0,3.58071296,35732,3.602676736,71716,3.667637248,181106,3.721023488,245901,3.797268992,369868,3.963751424,772421,4.232348672,1374001,4.631034112,2252096
median,3.529294848,0,3.58058752,35731,3.603156992,71725,3.668911104,181163,3.719460608,245802,3.775580928,368118,3.964014336,772612,4.230925312,1373221,4.631034112,2252096
