Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,0.98704512,0,0.99215488,9888,0.997841408,19830,1.014996224,50031,1.023239168,67541,1.044561664,101637,1.090697984,212267,1.162941952,376639,1.26239872,611974
median,0.98704512,0,0.99215488,9888,0.997841408,19830,1.014996224,50031,1.023239168,67541,1.044561664,101637,1.090697984,212267,1.162941952,376639,1.26239872,611974
