Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.59547776,0,1.594281472,15923,1.627047424,32416,1.675218688,82796,1.718150912,113698,1.79606144,175279,2.0880704,407449,2.394192896,778321,2.579606784,1257708
median,1.59547776,0,1.594281472,15923,1.627047424,32416,1.675218688,82796,1.718150912,113698,1.79606144,175279,2.0880704,407449,2.394192896,778321,2.579606784,1257708
