Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.067865344,0,1.0742016,10727,1.080468224,21524,1.098901248,54302,1.108918016,73371,1.128473344,110089,1.180313856,230297,1.251490816,406750,1.359801856,662854
median,1.067865344,0,1.0742016,10727,1.080468224,21524,1.098901248,54302,1.108918016,73371,1.128473344,110089,1.180313856,230297,1.251490816,406750,1.359801856,662854
