Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.45896064,0,1.473728256,14718,1.4888576,29662,1.53213312,75715,1.561643008,103333,1.613314304,157439,1.776374784,346619,2.0421312,663832,2.427081472,1183249
2,1.458946304,0,1.473586432,14716,1.488932352,29655,1.533288192,75782,1.55877376,103145,1.615140864,157620,1.774190848,346216,2.048424448,665910,2.418412288,1179259
3,1.458972928,0,1.474426112,14722,1.48814848,29648,1.531587072,75699,1.56137216,103314,1.611758592,157281,1.778038528,346937,2.03972864,663113,2.428361984,1184074
4,1.458947328,0,1.473775872,14719,1.488213248,29648,1.533296896,75778,1.559017472,103161,1.615124992,157602,1.774504192,346259,2.046554112,665279,2.418486016,1179284
5,1.45892352,0,1.473861888,14718,1.488940544,29663,1.53182208,75705,1.561552896,103331,1.612683264,157369,1.775029504,346334,2.041202688,663541,2.432114432,1185945
median,1.458947328,0,1.473775872,14719,1.4888576,29662,1.53213312,75715,1.56137216,103314,1.613314304,157439,1.775029504,346334,2.0421312,663832,2.427081472,1183249
