Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.067612416,0,1.074404608,10729,1.080197376,21519,1.097790208,54233,1.108516096,73346,1.127080192,109976,1.17958016,230144,1.250996992,406642,1.359017216,662533
median,1.067612416,0,1.074404608,10729,1.080197376,21519,1.097790208,54233,1.108516096,73346,1.127080192,109976,1.17958016,230144,1.250996992,406642,1.359017216,662533
