Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,12.198327808,0,15.013637376,148382,14.128638208,278346,15.591110656,762636,15.411055104,1008907,16.856383232,1628988,19.14916864,3699228,21.654612992,6966065,25.688300288,12347888
median,12.198327808,0,15.013637376,148382,14.128638208,278346,15.591110656,762636,15.411055104,1008907,16.856383232,1628988,19.14916864,3699228,21.654612992,6966065,25.688300288,12347888
