Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,4.27198592,0,4.297919488,42931,4.32404096,86162,4.398232064,217406,4.446621952,294291,4.542295808,443311,4.747813888,926607,5.07659904,1650472,5.590488832,2726002
2,4.272030208,0,4.298045184,42930,4.322292224,86126,4.413276416,218143,4.442271232,293993,4.528253184,441954,4.755201024,928058,5.101200128,1658481,5.548658944,2705599
3,4.272024064,0,4.29809408,42932,4.322546176,86131,4.3982912,217404,4.447591936,294347,4.542626304,443359,4.761383424,929240,5.073831168,1649597,5.617771264,2739235
4,4.272105728,0,4.297838336,42931,4.32377856,86156,4.401525248,217566,4.448100352,294381,4.5290048,442011,4.75181952,927357,5.115992576,1663374,5.551368704,2706938
5,4.272298752,0,4.29748736,42927,4.322107392,86122,4.399329024,217457,4.450639104,294559,4.541954816,443291,4.768787968,930688,5.074162688,1649814,5.573271808,2717561
median,4.272030208,0,4.297919488,42931,4.322546176,86131,4.399329024,217457,4.447591936,294347,4.541954816,443291,4.755201024,928058,5.07659904,1650472,5.573271808,2717561
