Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.759232512,0,2.777763584,26346,2.875807232,54410,2.936980224,137782,2.97514368,186471,3.044096256,280956,3.226284544,591058,3.431021824,1047589,3.759400448,1665069
2,2.7747008,0,2.78584704,26390,2.870312192,54347,2.93510144,137814,2.96982272,186136,3.044526848,280947,3.19779968,589258,3.440589824,1050643,3.740449024,1662637
3,2.793027584,0,2.78258944,26374,2.87050112,54351,2.86392448,133968,2.975819264,186417,3.033478656,280653,3.20087296,589439,3.427049472,1046390,3.840510208,1710000
4,2.749954816,0,2.848354816,27049,2.870508544,54334,2.945586432,137835,2.969842432,186268,3.035731968,280564,3.196663552,588749,3.436186368,1049741,3.785375744,1683985
5,2.736174592,0,2.849296128,27063,2.870874624,54342,2.941238272,137796,2.972666112,186525,3.034700288,280335,3.198793216,589604,3.426597632,1046199,3.837956352,1709160
median,2.759232512,0,2.78584704,26390,2.870508544,54334,2.936980224,137782,2.972666112,186525,3.035731968,280564,3.198793216,589604,3.431021824,1047589,3.785375744,1683985
