Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.181173504,0,1.147836416,11463,1.163126784,23170,1.207623168,59675,1.521684224,100689,1.573787136,153578,1.772559104,345892,2.07284992,673861,2.202412032,1073777
2,1.19128064,0,1.267504384,12657,1.167414272,23256,1.27600256,63058,1.541508864,101989,1.572716032,153471,1.7540032,342262,2.084704256,677712,2.193534976,1069464
3,1.191080192,0,1.150062592,11485,1.154464768,22998,1.214492416,60016,1.525477632,100939,1.573982976,153604,1.765946368,344594,2.043932672,664464,2.214987776,1079922
4,1.212269824,0,1.14399616,11424,1.161134592,23131,1.211970816,59898,1.188288256,78624,1.585618176,154729,1.764868864,344377,2.072496384,673747,2.210713856,1077835
5,1.254549504,0,1.149170432,11476,1.16226432,23154,1.212960512,59941,1.541435648,102004,1.216340224,118693,1.754757632,342410,1.365994496,444010,2.19885824,1072061
median,1.19128064,0,1.149170432,11476,1.16226432,23154,1.212960512,59941,1.525477632,100939,1.573787136,153578,1.764868864,344377,2.072496384,673747,2.202412032,1073777
