Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.917984,0,2.947756544,29440,2.977639424,59323,3.069184512,151699,3.122630912,206652,3.233011968,315525,3.56594688,695918,4.14533632,1347736,4.98602112,2431142
2,2.917611776,0,2.947574016,29436,2.977866752,59330,3.069215744,151699,3.123844096,206729,3.232874752,315511,3.752642304,732322,4.178828288,1358672,4.992861184,2434519
3,2.91784576,0,2.947696896,29439,2.97776896,59331,3.06889856,151683,3.121594624,206582,3.235527424,315750,3.579059712,698477,4.14310784,1347038,4.976657152,2426672
4,2.917842432,0,2.947654656,29439,2.978088704,59336,3.068346624,151655,3.124180736,206754,3.230327808,315251,3.621657856,706826,4.157837312,1351838,5.02131968,2448306
5,2.917348096,0,2.947734528,29439,2.97744,59322,3.069485056,151711,3.12211584,206619,3.232848128,315506,3.587972864,700231,4.15970176,1352413,4.976674304,2426613
median,2.917842432,0,2.947696896,29439,2.97776896,59331,3.069184512,151699,3.122630912,206652,3.232874752,315511,3.587972864,700231,4.157837312,1351838,4.98602112,2431142
