Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.371280128,0,1.374395136,13093,1.38430464,26280,1.409416448,66367,1.420142848,89597,1.451433728,134938,1.519504384,282167,1.625962496,498549,1.852708608,830412
median,1.371280128,0,1.374395136,13093,1.38430464,26280,1.409416448,66367,1.420142848,89597,1.451433728,134938,1.519504384,282167,1.625962496,498549,1.852708608,830412
