Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.089057024,0,1.095549952,10940,1.1026368,21965,1.122377984,55465,1.133424896,74995,1.154355712,112636,1.21602816,237291,1.2986176,422163,1.424132096,694354
2,1.089106944,0,1.095790336,10942,1.10197248,21952,1.121932544,55442,1.133574144,75002,1.15579264,112780,1.215358464,237165,1.301240064,422995,1.422719744,693665
3,1.088909824,0,1.095538944,10941,1.10251136,21962,1.121986048,55443,1.134247424,75049,1.155561728,112758,1.21545088,237175,1.302105088,423303,1.428494848,696436
4,1.08893056,0,1.095525632,10940,1.102491648,21962,1.12095232,55394,1.133200896,74977,1.154493184,112660,1.214167808,236921,1.297261056,421726,1.424399616,694479
5,1.089087232,0,1.09547904,10940,1.102270208,21959,1.121740288,55434,1.132861696,74959,1.156931328,112887,1.214019584,236911,1.2989248,422273,1.423047168,693840
median,1.089057024,0,1.095538944,10941,1.102491648,21962,1.121932544,55442,1.133424896,74995,1.155561728,112758,1.215358464,237165,1.2989248,422273,1.424132096,694354
