Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,4.3557504,0,4.392157696,43870,4.43175552,88304,4.552746496,225034,4.61990144,305750,4.767241472,465224,5.17471488,1009943,5.842125568,1899639,6.58701824,3211924
median,4.3557504,0,4.392157696,43870,4.43175552,88304,4.552746496,225034,4.61990144,305750,4.767241472,465224,5.17471488,1009943,5.842125568,1899639,6.58701824,3211924
