Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,0.3647424,0,0.3667968,3664,0.368841216,7350,0.375095552,18542,0.378719744,25066,0.385616128,37640,0.403814656,78814,0.430443264,139950,0.469761024,229065
median,0.3647424,0,0.3667968,3664,0.368841216,7350,0.375095552,18542,0.378719744,25066,0.385616128,37640,0.403814656,78814,0.430443264,139950,0.469761024,229065
