Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,5.379295488,0,5.553231104,53079,5.59165056,106485,5.74595072,269738,5.819543296,365065,5.960487424,550772,6.704586496,1232263,7.08679552,2159353,7.568351488,3364141
median,5.379295488,0,5.553231104,53079,5.59165056,106485,5.74595072,269738,5.819543296,365065,5.960487424,550772,6.704586496,1232263,7.08679552,2159353,7.568351488,3364141
