Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,8.538253568,0,8.596084736,85868,8.648264448,172331,8.804641792,435225,8.89389824,588649,9.068853248,885095,9.54471296,1862750,10.212681984,3320427,11.229257472,5475294
median,8.538253568,0,8.596084736,85868,8.648264448,172331,8.804641792,435225,8.89389824,588649,9.068853248,885095,9.54471296,1862750,10.212681984,3320427,11.229257472,5475294
