Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.135465472,0,2.148888064,21464,2.160814336,43053,2.200693248,108766,2.2192192,146857,2.269315328,221463,2.369559808,462416,2.544292096,827158,2.765373184,1348296
median,2.135465472,0,2.148888064,21464,2.160814336,43053,2.200693248,108766,2.2192192,146857,2.269315328,221463,2.369559808,462416,2.544292096,827158,2.765373184,1348296
