Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.772777728,0,1.782942976,17796,1.792462592,35689,1.82541312,90150,1.840977664,121732,1.876443648,182962,1.957062656,381394,2.084942592,676639,2.261471488,1099159
median,1.772777728,0,1.782942976,17796,1.792462592,35689,1.82541312,90150,1.840977664,121732,1.876443648,182962,1.957062656,381394,2.084942592,676639,2.261471488,1099159
