Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,1.068158464,0,1.074311936,10729,1.080228864,21519,1.097644288,54243,1.108676864,73355,1.127523584,110014,1.176654336,229590,1.251638016,406856,1.35675392,661413
2,1.06822656,0,1.074138624,10727,1.079865088,21512,1.097571584,54238,1.108692224,73356,1.126541568,109923,1.177723648,229777,1.254520064,407791,1.362262528,664122
3,1.068090112,0,1.074128384,10727,1.079938816,21514,1.09782912,54251,1.108208128,73325,1.127222784,109994,1.17673088,229590,1.251995904,406988,1.356718848,661380
4,1.068122112,0,1.074097408,10727,1.080257536,21520,1.09744768,54235,1.108667392,73357,1.126533632,109926,1.17772928,229789,1.25095552,406616,1.356612864,661354
5,1.06820352,0,1.07416832,10727,1.07980544,21511,1.098224896,54271,1.108113152,73318,1.127089664,109980,1.176852224,229622,1.253341696,407462,1.356069888,661093
median,1.068158464,0,1.074138624,10727,1.079938816,21514,1.097644288,54243,1.108667392,73357,1.127089664,109980,1.176852224,229622,1.251995904,406988,1.356718848,661380
