Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.18833024,0,2.209981952,22070,2.232167936,44473,2.300902656,113728,2.34370048,155102,2.424602624,236619,2.675139072,522019,3.106476544,1009939,3.720306432,1813944
median,2.18833024,0,2.209981952,22070,2.232167936,44473,2.300902656,113728,2.34370048,155102,2.424602624,236619,2.675139072,522019,3.106476544,1009939,3.720306432,1813944
