Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,0.72959488,0,0.733972736,7328,0.73810688,14701,0.75152384,37132,0.75899392,50212,0.77389568,75491,0.812897792,158571,0.87200512,283378,0.958524416,467170
median,0.72959488,0,0.733972736,7328,0.73810688,14701,0.75152384,37132,0.75899392,50212,0.77389568,75491,0.812897792,158571,0.87200512,283378,0.958524416,467170
