Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,10.690579456,0,11.035842816,105409,11.250575616,213760,11.455488768,536089,12.014847232,753081,12.241006848,1127630,13.476141568,2459381,14.487375104,4373685,16.12734208,7111891
2,10.876096256,0,11.039194624,105417,11.234956032,213532,11.459435776,536657,11.947378432,748197,12.281268992,1130419,13.547441152,2471935,14.60428544,4412228,16.19457536,7152053
3,10.901602048,0,11.029455872,105366,11.415822336,217090,11.85019392,555306,11.952884224,748155,12.268128768,1129380,13.453864448,2457889,15.130391552,4551012,16.309081344,7182521
4,10.808379392,0,11.055769856,105474,11.168256512,212074,11.8608,555867,11.950459648,748102,12.286631424,1130688,13.429692672,2454321,14.538540544,4393870,16.151284736,7115263
5,10.80671104,0,11.032923904,105344,11.135556096,211764,11.864705536,555872,11.940310272,748350,12.252642304,1128747,13.478854912,2462763,14.529379328,4386607,16.290394368,7182747
median,10.808379392,0,11.035842816,105409,11.234956032,213532,11.85019392,555306,11.950459648,748102,12.268128768,1129380,13.476141568,2459381,14.538540544,4393870,16.19457536,7152053
