Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,3.53298176,0,3.582760448,35752,3.606891264,71794,3.672023808,181312,3.714369792,245561,3.775795968,368109,3.965005056,772650,4.249500416,1378111,4.660003328,2264996
median,3.53298176,0,3.582760448,35752,3.606891264,71794,3.672023808,181312,3.714369792,245561,3.775795968,368109,3.965005056,772650,4.249500416,1378111,4.660003328,2264996
