Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,11.195019776,0,17.792604928,177099,18.057232128,358609,18.935359488,932347,19.110555904,1260401,20.010322688,1945862,22.393296384,4354489,25.99887104,8422168,31.242764032,15165793
2,11.192379904,0,17.779538944,176969,18.285536256,362954,18.889421568,930534,19.330521088,1274318,19.826013696,1928312,22.522291968,4378874,25.821860352,8364972,31.549490688,15311066
3,11.194130432,0,17.623668736,175500,18.065194496,358774,18.94891904,933066,19.252234496,1269403,20.006740736,1945398,22.39682048,4354643,25.764397056,8348023,31.384623616,15234730
4,11.188065024,0,17.7258368,176503,18.278613504,362810,18.939074048,932577,19.14005888,1262259,19.847625728,1930476,22.590964992,4390879,25.585267456,8291320,31.28487552,15187708
5,11.195401472,0,17.609770496,175362,18.228750848,361905,18.875521792,929702,19.276479744,1271378,19.972634624,1942172,22.426873856,4359457,26.124537344,8459565,31.19108224,15142699
median,11.194130432,0,17.7258368,176503,18.228750848,361905,18.935359488,932347,19.252234496,1269403,19.972634624,1942172,22.426873856,4359457,25.821860352,8364972,31.28487552,15187708
