Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,0.798325504,0,0.790284032,7891,0.793288704,15801,0.80430464,39742,0.81192832,53719,0.825163264,80511,0.863510784,168484,0.93741824,304697,1.020967424,497715
median,0.798325504,0,0.790284032,7891,0.793288704,15801,0.80430464,39742,0.81192832,53719,0.825163264,80511,0.863510784,168484,0.93741824,304697,1.020967424,497715
