Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,4.269993984,0,4.297255424,42926,4.324051712,86161,4.3998016,217482,4.451817216,294647,4.528550656,442009,4.7644544,929989,5.067210752,1647728,5.60172032,2731943
median,4.269993984,0,4.297255424,42926,4.324051712,86161,4.3998016,217482,4.451817216,294647,4.528550656,442009,4.7644544,929989,5.067210752,1647728,5.60172032,2731943
