Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,5.436933376,0,5.579972096,53166,5.632575488,106934,5.768625664,270443,5.850276608,366600,5.990130688,553097,6.649208576,1219627,7.41339776,2250732,7.76948096,3439840
2,5.45617152,0,5.57946624,53171,5.637498624,106936,5.778074112,270940,5.852634112,367036,5.987017728,552390,6.396723456,1173163,7.134605824,2165042,7.759986432,3437279
3,5.44391424,0,5.586949888,53247,5.632694272,106876,5.770535936,270613,5.850948608,367079,6.003074816,553205,6.44207104,1183112,7.095439872,2157556,7.741012224,3428476
4,5.468318976,0,5.577926144,53149,5.630440192,106910,5.769049856,270556,5.848749824,366916,6.001275904,554090,6.44840192,1181277,7.111588608,2158242,7.750516992,3431669
5,5.447737856,0,5.586393856,53233,5.633026816,106948,5.782279168,270763,5.847144448,366869,5.991715328,553087,6.658630144,1219589,7.110167808,2158281,7.863849216,3477979
median,5.447737856,0,5.579972096,53166,5.632694272,106876,5.770535936,270613,5.850276608,366600,5.991715328,553087,6.44840192,1181277,7.111588608,2158242,7.759986432,3437279
