Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,2.136050176,0,2.148462336,21459,2.161121024,43058,2.19808256,108641,2.221383424,147004,2.261515776,220710,2.369557504,462432,2.531428608,822989,2.766757376,1348897
2,2.1361792,0,2.148627712,21461,2.160555008,43048,2.198943744,108684,2.219955712,146913,2.261880832,220744,2.369299968,462372,2.530735872,822812,2.766739968,1348960
3,2.136257792,0,2.148493312,21459,2.160473088,43046,2.198726912,108673,2.218980864,146847,2.260288,220594,2.370018048,462512,2.532513792,823318,2.779583488,1355281
4,2.136269568,0,2.148890112,21463,2.160932864,43055,2.197976832,108638,2.21891328,146839,2.259689728,220527,2.369337856,462350,2.53988736,825738,2.769740288,1350429
5,2.13617792,0,2.148397312,21458,2.16134272,43064,2.19782656,108628,2.22030848,146936,2.261120768,220669,2.372317952,462969,2.536740864,824701,2.769476352,1350270
median,2.1361792,0,2.148493312,21459,2.160932864,43055,2.19808256,108641,2.219955712,146913,2.261120768,220669,2.369557504,462432,2.532513792,823318,2.769476352,1350270
