Trial,100000000:exe,100000000:preempt,100:exe,100:preempt,50:exe,50:preempt,20:exe,20:preempt,15:exe,15:preempt,10:exe,10:preempt,5:exe,5:preempt,3:exe,3:preempt,2:exe,2:preempt
1,7.040250112,0,7.224642816,72053,7.273663232,144697,7.413931264,365861,7.488267008,494756,7.64395904,744747,8.018655488,1562092,8.573802496,2781318,9.41116672,4571664
2,7.039804928,0,7.21558656,71945,7.262050048,144463,7.414875136,365896,7.491879936,494976,7.628459776,743251,8.020796672,1562422,8.564725504,2778348,9.453726976,4592460
3,7.03999616,0,7.225571328,72063,7.274804736,144722,7.438816256,367046,7.488402432,494742,7.642581248,744614,8.01192064,1560624,8.594571008,2787425,9.372407808,4553398
4,7.040209664,0,7.226444544,72070,7.276696064,144759,7.424972288,366307,7.491762176,494978,7.631159296,743499,8.020499456,1562307,8.585656832,2785211,9.383919872,4558689
5,7.040015104,0,7.226362112,72070,7.274505216,144715,7.429552384,366523,7.489249536,494810,7.6381248,744174,8.02322944,1562875,8.574453504,2781524,9.406059776,4569374
median,7.040015104,0,7.225571328,72063,7.274505216,144715,7.424972288,366307,7.489249536,494810,7.6381248,744174,8.020499456,1562307,8.574453504,2781524,9.406059776,4569374
